"","fips","Slope","Ceiling","Mid","County.x","State","VAM","year"
"4539",26129,0.197783646389236,0.97303985017197,1945.79159052247,"OGEMAW","MI",51,1954
"4540",26129,0.197783646389236,0.97303985017197,1945.79159052247,"OGEMAW","MI",131,1947
"4546",26133,0.205928524627042,0.968622646436232,1948.19244925818,"OSCEOLA","MI",103,1947
"4547",26133,0.205928524627042,0.968622646436232,1948.19244925818,"OSCEOLA","MI",475,1958
"4548",26133,0.205928524627042,0.968622646436232,1948.19244925818,"OSCEOLA","MI",36,1929
"4549",26133,0.205928524627042,0.968622646436232,1948.19244925818,"OSCEOLA","MI",861,1963
"4550",26133,0.205928524627042,0.968622646436232,1948.19244925818,"OSCEOLA","MI",308,1954
"4556",26137,0.194597699059789,0.954252915073771,1947.20896198067,"OTSEGO","MI",788,1963
"4557",26137,0.194597699059789,0.954252915073771,1947.20896198067,"OTSEGO","MI",110,1929
"4558",26137,0.194597699059789,0.954252915073771,1947.20896198067,"OTSEGO","MI",199,1947
"4559",26137,0.194597699059789,0.954252915073771,1947.20896198067,"OTSEGO","MI",511,1954
"4560",26137,0.194597699059789,0.954252915073771,1947.20896198067,"OTSEGO","MI",470,1958
"4561",26141,0.211806973066969,0.966386802325508,1945.04178366049,"PRESQUE ISLE","MI",7,1947
"4562",26141,0.211806973066969,0.966386802325508,1945.04178366049,"PRESQUE ISLE","MI",42,1954
"4563",26141,0.211806973066969,0.966386802325508,1945.04178366049,"PRESQUE ISLE","MI",27,1929
"4564",26141,0.211806973066969,0.966386802325508,1945.04178366049,"PRESQUE ISLE","MI",66,1958
"4565",26141,0.211806973066969,0.966386802325508,1945.04178366049,"PRESQUE ISLE","MI",50,1963
"4566",26143,0.148973597300097,0.92780233960632,1945.89130250506,"ROSCOMMON","MI",173,1963
"4567",26143,0.148973597300097,0.92780233960632,1945.89130250506,"ROSCOMMON","MI",23,1947
"4568",26143,0.148973597300097,0.92780233960632,1945.89130250506,"ROSCOMMON","MI",104,1954
"4570",26143,0.148973597300097,0.92780233960632,1945.89130250506,"ROSCOMMON","MI",90,1958
"4577",26149,0.17398657611393,0.923855293603383,1943.19007589856,"ST JOSEPH","MI",391,1929
"4578",26149,0.17398657611393,0.923855293603383,1943.19007589856,"ST JOSEPH","MI",942,1947
"4581",26151,0.148522093657336,0.97224031910049,1941.13315656701,"SANILAC","MI",48,1947
"4582",26151,0.148522093657336,0.97224031910049,1941.13315656701,"SANILAC","MI",288,1954
"4583",26151,0.148522093657336,0.97224031910049,1941.13315656701,"SANILAC","MI",18,1929
"4584",26151,0.148522093657336,0.97224031910049,1941.13315656701,"SANILAC","MI",941,1963
"4585",26151,0.148522093657336,0.97224031910049,1941.13315656701,"SANILAC","MI",511,1958
"4586",26153,0.251231813793854,0.962406113537118,1947.486874042,"SCHOOLCRAFT","MI",325,1963
"4587",26153,0.251231813793854,0.962406113537118,1947.486874042,"SCHOOLCRAFT","MI",266,1954
"4588",26153,0.251231813793854,0.962406113537118,1947.486874042,"SCHOOLCRAFT","MI",308,1947
"4589",26153,0.251231813793854,0.962406113537118,1947.486874042,"SCHOOLCRAFT","MI",277,1929
"4590",26153,0.251231813793854,0.962406113537118,1947.486874042,"SCHOOLCRAFT","MI",208,1958
"4601",26159,0.159171910580656,0.956023338242706,1944.50358394561,"VAN BUREN","MI",116,1929
"4602",26159,0.159171910580656,0.956023338242706,1944.50358394561,"VAN BUREN","MI",620,1958
"4603",26159,0.159171910580656,0.956023338242706,1944.50358394561,"VAN BUREN","MI",601,1954
"4604",26159,0.159171910580656,0.956023338242706,1944.50358394561,"VAN BUREN","MI",312,1947
"4605",26159,0.159171910580656,0.956023338242706,1944.50358394561,"VAN BUREN","MI",969,1963
"4606",26165,0.240610365096367,0.89841546999919,1946.40824778345,"WEXFORD","MI",511,1958
"4607",26165,0.240610365096367,0.89841546999919,1946.40824778345,"WEXFORD","MI",555,1954
"4608",26165,0.240610365096367,0.89841546999919,1946.40824778345,"WEXFORD","MI",198,1929
"4609",26165,0.240610365096367,0.89841546999919,1946.40824778345,"WEXFORD","MI",446,1947
"4610",26165,0.240610365096367,0.89841546999919,1946.40824778345,"WEXFORD","MI",818,1963
"4611",27001,0.192177208625071,0.9866280826405,1946.52955524489,"AITKIN","MN",113,1958
"4612",27001,0.192177208625071,0.9866280826405,1946.52955524489,"AITKIN","MN",60,1954
"4613",27001,0.192177208625071,0.9866280826405,1946.52955524489,"AITKIN","MN",18,1929
"4614",27001,0.192177208625071,0.9866280826405,1946.52955524489,"AITKIN","MN",11,1947
"4615",27001,0.192177208625071,0.9866280826405,1946.52955524489,"AITKIN","MN",136,1963
"4616",27005,0.174257630814284,0.962695534883418,1944.90886267374,"BECKER","MN",158,1963
"4617",27005,0.174257630814284,0.962695534883418,1944.90886267374,"BECKER","MN",93,1958
"4618",27005,0.174257630814284,0.962695534883418,1944.90886267374,"BECKER","MN",10,1947
"4619",27005,0.174257630814284,0.962695534883418,1944.90886267374,"BECKER","MN",17,1929
"4620",27005,0.174257630814284,0.962695534883418,1944.90886267374,"BECKER","MN",67,1954
"4621",27007,0.20584454041272,0.954900982506748,1945.80688197652,"BELTRAMI","MN",52,1929
"4622",27007,0.20584454041272,0.954900982506748,1945.80688197652,"BELTRAMI","MN",24,1947
"4623",27007,0.20584454041272,0.954900982506748,1945.80688197652,"BELTRAMI","MN",89,1958
"4624",27007,0.20584454041272,0.954900982506748,1945.80688197652,"BELTRAMI","MN",97,1963
"4625",27007,0.20584454041272,0.954900982506748,1945.80688197652,"BELTRAMI","MN",76,1954
"4626",27009,0.214382388818828,0.947316474907483,1942.13533875672,"BENTON","MN",418,1963
"4627",27009,0.214382388818828,0.947316474907483,1942.13533875672,"BENTON","MN",349,1954
"4628",27009,0.214382388818828,0.947316474907483,1942.13533875672,"BENTON","MN",87,1929
"4629",27009,0.214382388818828,0.947316474907483,1942.13533875672,"BENTON","MN",80,1947
"4630",27009,0.214382388818828,0.947316474907483,1942.13533875672,"BENTON","MN",445,1958
"4648",27017,0.171705979587669,0.974442524214625,1945.32889869695,"CARLTON","MN",213,1929
"4649",27017,0.171705979587669,0.974442524214625,1945.32889869695,"CARLTON","MN",291,1947
"4656",27021,0.196924497773046,0.958250587662883,1947.44056339383,"CASS","MN",52,1954
"4657",27021,0.196924497773046,0.958250587662883,1947.44056339383,"CASS","MN",9,1929
"4658",27021,0.196924497773046,0.958250587662883,1947.44056339383,"CASS","MN",12,1947
"4659",27021,0.196924497773046,0.958250587662883,1947.44056339383,"CASS","MN",100,1958
"4660",27021,0.196924497773046,0.958250587662883,1947.44056339383,"CASS","MN",124,1963
"4666",27025,0.17989707494918,0.959507363160887,1943.62058119675,"CHISAGO","MN",50,1929
"4667",27025,0.17989707494918,0.959507363160887,1943.62058119675,"CHISAGO","MN",36,1947
"4668",27025,0.17989707494918,0.959507363160887,1943.62058119675,"CHISAGO","MN",76,1958
"4669",27025,0.17989707494918,0.959507363160887,1943.62058119675,"CHISAGO","MN",112,1954
"4670",27025,0.17989707494918,0.959507363160887,1943.62058119675,"CHISAGO","MN",171,1963
"4671",27029,0.173549596270846,0.964125645427726,1943.84817653019,"CLEARWATER","MN",48,1958
"4672",27029,0.173549596270846,0.964125645427726,1943.84817653019,"CLEARWATER","MN",8,1947
"4673",27029,0.173549596270846,0.964125645427726,1943.84817653019,"CLEARWATER","MN",11,1929
"4674",27029,0.173549596270846,0.964125645427726,1943.84817653019,"CLEARWATER","MN",87,1963
"4675",27029,0.173549596270846,0.964125645427726,1943.84817653019,"CLEARWATER","MN",91,1954
"4686",27035,0.163296545093176,0.980151020118317,1948.37237703408,"CROW WING","MN",334,1963
"4687",27035,0.163296545093176,0.980151020118317,1948.37237703408,"CROW WING","MN",31,1947
"4688",27035,0.163296545093176,0.980151020118317,1948.37237703408,"CROW WING","MN",105,1954
"4689",27035,0.163296545093176,0.980151020118317,1948.37237703408,"CROW WING","MN",121,1929
"4690",27035,0.163296545093176,0.980151020118317,1948.37237703408,"CROW WING","MN",182,1958
"4696",27041,0.171936389596797,0.965728204772097,1941.6229821448,"DOUGLAS","MN",61,1954
"4697",27041,0.171936389596797,0.965728204772097,1941.6229821448,"DOUGLAS","MN",113,1958
"4698",27041,0.171936389596797,0.965728204772097,1941.6229821448,"DOUGLAS","MN",15,1947
"4699",27041,0.171936389596797,0.965728204772097,1941.6229821448,"DOUGLAS","MN",139,1963
"4700",27041,0.171936389596797,0.965728204772097,1941.6229821448,"DOUGLAS","MN",23,1929
"4731",27057,0.199114632194952,0.975805137228873,1946.70471605557,"HUBBARD","MN",7,1947
"4732",27057,0.199114632194952,0.975805137228873,1946.70471605557,"HUBBARD","MN",14,1929
"4733",27057,0.199114632194952,0.975805137228873,1946.70471605557,"HUBBARD","MN",100,1954
"4734",27057,0.199114632194952,0.975805137228873,1946.70471605557,"HUBBARD","MN",77,1958
"4735",27057,0.199114632194952,0.975805137228873,1946.70471605557,"HUBBARD","MN",136,1963
"4736",27059,0.1944114678259,0.966147928814453,1943.88001151346,"ISANTI","MN",38,1954
"4737",27059,0.1944114678259,0.966147928814453,1943.88001151346,"ISANTI","MN",37,1958
"4738",27059,0.1944114678259,0.966147928814453,1943.88001151346,"ISANTI","MN",17,1929
"4739",27059,0.1944114678259,0.966147928814453,1943.88001151346,"ISANTI","MN",18,1947
"4740",27059,0.1944114678259,0.966147928814453,1943.88001151346,"ISANTI","MN",163,1963
"4741",27061,0.193178880211767,0.955795614917105,1946.74519619576,"ITASCA","MN",42,1929
"4742",27061,0.193178880211767,0.955795614917105,1946.74519619576,"ITASCA","MN",40,1947
"4743",27061,0.193178880211767,0.955795614917105,1946.74519619576,"ITASCA","MN",237,1958
"4744",27061,0.193178880211767,0.955795614917105,1946.74519619576,"ITASCA","MN",209,1954
"4745",27061,0.193178880211767,0.955795614917105,1946.74519619576,"ITASCA","MN",275,1963
"4751",27065,0.169044140743994,0.969832478589847,1944.25409543588,"KANABEC","MN",192,1954
"4752",27065,0.169044140743994,0.969832478589847,1944.25409543588,"KANABEC","MN",10,1947
"4753",27065,0.169044140743994,0.969832478589847,1944.25409543588,"KANABEC","MN",11,1929
"4754",27065,0.169044140743994,0.969832478589847,1944.25409543588,"KANABEC","MN",353,1963
"4755",27065,0.169044140743994,0.969832478589847,1944.25409543588,"KANABEC","MN",282,1958
"4777",27075,0.135449146329913,0.914727231401982,1948.44868542295,"LAKE","MN",102,1963
"4778",27075,0.135449146329913,0.914727231401982,1948.44868542295,"LAKE","MN",130,1958
"4779",27075,0.135449146329913,0.914727231401982,1948.44868542295,"LAKE","MN",10,1947
"4780",27075,0.135449146329913,0.914727231401982,1948.44868542295,"LAKE","MN",234,1954
"4781",27077,0.195508774382028,0.956735541858618,1942.84743641891,"LAKE OF THE WOODS","MN",178,1947
"4782",27077,0.195508774382028,0.956735541858618,1942.84743641891,"LAKE OF THE WOODS","MN",246,1958
"4783",27077,0.195508774382028,0.956735541858618,1942.84743641891,"LAKE OF THE WOODS","MN",172,1963
"4784",27077,0.195508774382028,0.956735541858618,1942.84743641891,"LAKE OF THE WOODS","MN",15,1929
"4785",27077,0.195508774382028,0.956735541858618,1942.84743641891,"LAKE OF THE WOODS","MN",123,1954
"4806",27087,0.143631294445287,0.98842102739581,1942.96293351027,"MAHNOMEN","MN",7,1929
"4807",27087,0.143631294445287,0.98842102739581,1942.96293351027,"MAHNOMEN","MN",19,1963
"4810",27087,0.143631294445287,0.98842102739581,1942.96293351027,"MAHNOMEN","MN",11,1954
"4826",27095,0.191319106572704,0.957986408207108,1944.7876907253,"MILLE LACS","MN",231,1958
"4827",27095,0.191319106572704,0.957986408207108,1944.7876907253,"MILLE LACS","MN",10,1947
"4828",27095,0.191319106572704,0.957986408207108,1944.7876907253,"MILLE LACS","MN",213,1963
"4829",27095,0.191319106572704,0.957986408207108,1944.7876907253,"MILLE LACS","MN",12,1929
"4830",27095,0.191319106572704,0.957986408207108,1944.7876907253,"MILLE LACS","MN",120,1954
"4831",27097,0.223374768396055,0.937257252682364,1944.04773110233,"MORRISON","MN",48,1929
"4832",27097,0.223374768396055,0.937257252682364,1944.04773110233,"MORRISON","MN",142,1954
"4833",27097,0.223374768396055,0.937257252682364,1944.04773110233,"MORRISON","MN",223,1963
"4834",27097,0.223374768396055,0.937257252682364,1944.04773110233,"MORRISON","MN",18,1947
"4835",27097,0.223374768396055,0.937257252682364,1944.04773110233,"MORRISON","MN",281,1958
"4866",27111,0.174157227734149,0.965556126249914,1942.32500483911,"OTTER TAIL","MN",206,1963
"4867",27111,0.174157227734149,0.965556126249914,1942.32500483911,"OTTER TAIL","MN",154,1958
"4868",27111,0.174157227734149,0.965556126249914,1942.32500483911,"OTTER TAIL","MN",16,1947
"4869",27111,0.174157227734149,0.965556126249914,1942.32500483911,"OTTER TAIL","MN",26,1929
"4870",27111,0.174157227734149,0.965556126249914,1942.32500483911,"OTTER TAIL","MN",83,1954
"4876",27115,0.190467673756739,0.95360652017338,1945.50692784231,"PINE","MN",14,1947
"4877",27115,0.190467673756739,0.95360652017338,1945.50692784231,"PINE","MN",57,1954
"4878",27115,0.190467673756739,0.95360652017338,1945.50692784231,"PINE","MN",15,1929
"4879",27115,0.190467673756739,0.95360652017338,1945.50692784231,"PINE","MN",58,1958
"4880",27115,0.190467673756739,0.95360652017338,1945.50692784231,"PINE","MN",111,1963
"4932",27141,0.162194438306341,0.973031596659373,1942.74647746517,"SHERBURNE","MN",23,1929
"4933",27141,0.162194438306341,0.973031596659373,1942.74647746517,"SHERBURNE","MN",76,1958
"4934",27141,0.162194438306341,0.973031596659373,1942.74647746517,"SHERBURNE","MN",103,1963
"4935",27141,0.162194438306341,0.973031596659373,1942.74647746517,"SHERBURNE","MN",150,1954
"4941",27145,0.1595189923072,0.970545286871842,1940.68630190243,"STEARNS","MN",272,1954
"4942",27145,0.1595189923072,0.970545286871842,1940.68630190243,"STEARNS","MN",362,1958
"4943",27145,0.1595189923072,0.970545286871842,1940.68630190243,"STEARNS","MN",51,1947
"4944",27145,0.1595189923072,0.970545286871842,1940.68630190243,"STEARNS","MN",119,1929
"4945",27145,0.1595189923072,0.970545286871842,1940.68630190243,"STEARNS","MN",420,1963
"4956",27153,0.218685749460684,0.946804314891716,1942.6536563397,"TODD","MN",137,1958
"4957",27153,0.218685749460684,0.946804314891716,1942.6536563397,"TODD","MN",16,1947
"4958",27153,0.218685749460684,0.946804314891716,1942.6536563397,"TODD","MN",43,1954
"4959",27153,0.218685749460684,0.946804314891716,1942.6536563397,"TODD","MN",132,1963
"4960",27153,0.218685749460684,0.946804314891716,1942.6536563397,"TODD","MN",39,1929
"4971",27159,0.188745576212769,0.947659179873015,1944.59219211723,"WADENA","MN",22,1929
"4972",27159,0.188745576212769,0.947659179873015,1944.59219211723,"WADENA","MN",163,1963
"4973",27159,0.188745576212769,0.947659179873015,1944.59219211723,"WADENA","MN",121,1958
"4974",27159,0.188745576212769,0.947659179873015,1944.59219211723,"WADENA","MN",99,1954
"4975",27159,0.188745576212769,0.947659179873015,1944.59219211723,"WADENA","MN",19,1947
"4996",27171,0.1427456699776,0.968660087680504,1941.88198142421,"WRIGHT","MN",29,1929
"4997",27171,0.1427456699776,0.968660087680504,1941.88198142421,"WRIGHT","MN",198,1958
"4998",27171,0.1427456699776,0.968660087680504,1941.88198142421,"WRIGHT","MN",158,1954
"4999",27171,0.1427456699776,0.968660087680504,1941.88198142421,"WRIGHT","MN",29,1947
"5000",27171,0.1427456699776,0.968660087680504,1941.88198142421,"WRIGHT","MN",292,1963
"5051",28039,0.185065775458198,0.869735230630935,1955.02268868564,"GEORGE","MS",25,1929
"5052",28039,0.185065775458198,0.869735230630935,1955.02268868564,"GEORGE","MS",57,1958
"5053",28039,0.185065775458198,0.869735230630935,1955.02268868564,"GEORGE","MS",81,1954
"5054",28039,0.185065775458198,0.869735230630935,1955.02268868564,"GEORGE","MS",18,1947
"5055",28039,0.185065775458198,0.869735230630935,1955.02268868564,"GEORGE","MS",128,1963
"5186",29001,0.182609712098018,0.903970681046063,1949.51909072576,"ADAIR","MO",141,1954
"5187",29001,0.182609712098018,0.903970681046063,1949.51909072576,"ADAIR","MO",417,1963
"5188",29001,0.182609712098018,0.903970681046063,1949.51909072576,"ADAIR","MO",105,1947
"5190",29001,0.182609712098018,0.903970681046063,1949.51909072576,"ADAIR","MO",279,1958
"5193",29003,0.150384606774724,0.953431209714001,1945.73414693814,"ANDREW","MO",8,1963
"5201",29007,0.123879103181891,0.940493431357311,1944.85672177606,"AUDRAIN","MO",593,1947
"5203",29007,0.123879103181891,0.940493431357311,1944.85672177606,"AUDRAIN","MO",188,1929
"5204",29007,0.123879103181891,0.940493431357311,1944.85672177606,"AUDRAIN","MO",937,1954
"5206",29009,0.160091783461152,0.857583478724502,1954.35852796817,"BARRY","MO",242,1963
"5207",29009,0.160091783461152,0.857583478724502,1954.35852796817,"BARRY","MO",40,1947
"5208",29009,0.160091783461152,0.857583478724502,1954.35852796817,"BARRY","MO",191,1954
"5209",29009,0.160091783461152,0.857583478724502,1954.35852796817,"BARRY","MO",265,1958
"5210",29009,0.160091783461152,0.857583478724502,1954.35852796817,"BARRY","MO",17,1929
"5212",29011,0.12735932453351,0.955380400854866,1945.74588031895,"BARTON","MO",17,1929
"5213",29011,0.12735932453351,0.955380400854866,1945.74588031895,"BARTON","MO",451,1958
"5215",29011,0.12735932453351,0.955380400854866,1945.74588031895,"BARTON","MO",377,1954
"5216",29013,0.126595711515248,0.96779584516638,1946.01080931501,"BATES","MO",90,1963
"5217",29013,0.126595711515248,0.96779584516638,1946.01080931501,"BATES","MO",34,1954
"5218",29013,0.126595711515248,0.96779584516638,1946.01080931501,"BATES","MO",59,1958
"5219",29013,0.126595711515248,0.96779584516638,1946.01080931501,"BATES","MO",22,1947
"5220",29013,0.126595711515248,0.96779584516638,1946.01080931501,"BATES","MO",7,1929
"5221",29015,0.182842490952587,0.941315373460382,1951.39085398759,"BENTON","MO",27,1947
"5222",29015,0.182842490952587,0.941315373460382,1951.39085398759,"BENTON","MO",100,1958
"5223",29015,0.182842490952587,0.941315373460382,1951.39085398759,"BENTON","MO",3,1929
"5224",29015,0.182842490952587,0.941315373460382,1951.39085398759,"BENTON","MO",89,1963
"5225",29015,0.182842490952587,0.941315373460382,1951.39085398759,"BENTON","MO",33,1954
"5226",29017,0.275577614456224,0.885671004354135,1950.91259014902,"BOLLINGER","MO",88,1958
"5227",29017,0.275577614456224,0.885671004354135,1950.91259014902,"BOLLINGER","MO",9,1947
"5228",29017,0.275577614456224,0.885671004354135,1950.91259014902,"BOLLINGER","MO",70,1954
"5229",29017,0.275577614456224,0.885671004354135,1950.91259014902,"BOLLINGER","MO",127,1963
"5230",29017,0.275577614456224,0.885671004354135,1950.91259014902,"BOLLINGER","MO",10,1929
"5231",29019,0.183140861341988,0.935683541985714,1951.41979979353,"BOONE","MO",48,1929
"5232",29019,0.183140861341988,0.935683541985714,1951.41979979353,"BOONE","MO",172,1958
"5233",29019,0.183140861341988,0.935683541985714,1951.41979979353,"BOONE","MO",141,1954
"5234",29019,0.183140861341988,0.935683541985714,1951.41979979353,"BOONE","MO",96,1947
"5235",29019,0.183140861341988,0.935683541985714,1951.41979979353,"BOONE","MO",284,1963
"5236",29023,0.218479044719623,0.909081873562545,1952.36836842227,"BUTLER","MO",233,1963
"5237",29023,0.218479044719623,0.909081873562545,1952.36836842227,"BUTLER","MO",145,1954
"5238",29023,0.218479044719623,0.909081873562545,1952.36836842227,"BUTLER","MO",55,1929
"5239",29023,0.218479044719623,0.909081873562545,1952.36836842227,"BUTLER","MO",65,1947
"5240",29023,0.218479044719623,0.909081873562545,1952.36836842227,"BUTLER","MO",131,1958
"5241",29025,0.139804529385532,0.976915807394289,1946.46032037967,"CALDWELL","MO",4,1929
"5243",29025,0.139804529385532,0.976915807394289,1946.46032037967,"CALDWELL","MO",9,1947
"5246",29027,0.151292445642142,0.940652506980423,1951.22705363237,"CALLAWAY","MO",33,1929
"5247",29027,0.151292445642142,0.940652506980423,1951.22705363237,"CALLAWAY","MO",321,1954
"5248",29027,0.151292445642142,0.940652506980423,1951.22705363237,"CALLAWAY","MO",154,1947
"5249",29027,0.151292445642142,0.940652506980423,1951.22705363237,"CALLAWAY","MO",307,1958
"5250",29027,0.151292445642142,0.940652506980423,1951.22705363237,"CALLAWAY","MO",262,1963
"5251",29029,0.280080159082813,0.761107213145492,1953.72512352568,"CAMDEN","MO",142,1963
"5253",29029,0.280080159082813,0.761107213145492,1953.72512352568,"CAMDEN","MO",13,1947
"5254",29029,0.280080159082813,0.761107213145492,1953.72512352568,"CAMDEN","MO",35,1954
"5255",29029,0.280080159082813,0.761107213145492,1953.72512352568,"CAMDEN","MO",133,1958
"5256",29031,0.167014656887101,0.937632011163343,1949.9200755411,"CAPE GIRARDEAU","MO",496,1954
"5257",29031,0.167014656887101,0.937632011163343,1949.9200755411,"CAPE GIRARDEAU","MO",199,1929
"5258",29031,0.167014656887101,0.937632011163343,1949.9200755411,"CAPE GIRARDEAU","MO",773,1963
"5259",29031,0.167014656887101,0.937632011163343,1949.9200755411,"CAPE GIRARDEAU","MO",291,1947
"5260",29031,0.167014656887101,0.937632011163343,1949.9200755411,"CAPE GIRARDEAU","MO",580,1958
"5261",29033,0.124839158512027,0.975460614944779,1943.70501375239,"CARROLL","MO",32,1947
"5262",29033,0.124839158512027,0.975460614944779,1943.70501375239,"CARROLL","MO",158,1958
"5263",29033,0.124839158512027,0.975460614944779,1943.70501375239,"CARROLL","MO",60,1954
"5265",29033,0.124839158512027,0.975460614944779,1943.70501375239,"CARROLL","MO",5,1929
"5266",29035,0.20122809522699,0.869786927445063,1954.00354688458,"CARTER","MO",9,1947
"5267",29035,0.20122809522699,0.869786927445063,1954.00354688458,"CARTER","MO",138,1963
"5268",29035,0.20122809522699,0.869786927445063,1954.00354688458,"CARTER","MO",30,1929
"5269",29035,0.20122809522699,0.869786927445063,1954.00354688458,"CARTER","MO",87,1958
"5270",29035,0.20122809522699,0.869786927445063,1954.00354688458,"CARTER","MO",47,1954
"5271",29039,0.173044843119312,0.900428341447492,1951.696677584,"CEDAR","MO",394,1963
"5272",29039,0.173044843119312,0.900428341447492,1951.696677584,"CEDAR","MO",163,1954
"5274",29039,0.173044843119312,0.900428341447492,1951.696677584,"CEDAR","MO",5,1929
"5275",29039,0.173044843119312,0.900428341447492,1951.696677584,"CEDAR","MO",273,1958
"5281",29043,0.15363911339512,0.860974263223025,1953.44793637621,"CHRISTIAN","MO",112,1963
"5282",29043,0.15363911339512,0.860974263223025,1953.44793637621,"CHRISTIAN","MO",58,1958
"5283",29043,0.15363911339512,0.860974263223025,1953.44793637621,"CHRISTIAN","MO",9,1929
"5284",29043,0.15363911339512,0.860974263223025,1953.44793637621,"CHRISTIAN","MO",87,1954
"5285",29043,0.15363911339512,0.860974263223025,1953.44793637621,"CHRISTIAN","MO",23,1947
"5286",29045,0.137011591146629,0.986634516698287,1944.49269349489,"CLARK","MO",13,1929
"5287",29045,0.137011591146629,0.986634516698287,1944.49269349489,"CLARK","MO",3,1947
"5288",29045,0.137011591146629,0.986634516698287,1944.49269349489,"CLARK","MO",116,1954
"5291",29049,0.134556341576324,0.916243135971473,1945.18002598619,"CLINTON","MO",23,1954
"5292",29049,0.134556341576324,0.916243135971473,1945.18002598619,"CLINTON","MO",68,1963
"5293",29049,0.134556341576324,0.916243135971473,1945.18002598619,"CLINTON","MO",38,1958
"5294",29049,0.134556341576324,0.916243135971473,1945.18002598619,"CLINTON","MO",15,1929
"5295",29049,0.134556341576324,0.916243135971473,1945.18002598619,"CLINTON","MO",35,1947
"5301",29053,0.118003332636484,0.97918030305334,1947.97983526621,"COOPER","MO",155,1954
"5302",29053,0.118003332636484,0.97918030305334,1947.97983526621,"COOPER","MO",295,1958
"5303",29053,0.118003332636484,0.97918030305334,1947.97983526621,"COOPER","MO",504,1963
"5304",29053,0.118003332636484,0.97918030305334,1947.97983526621,"COOPER","MO",37,1929
"5305",29053,0.118003332636484,0.97918030305334,1947.97983526621,"COOPER","MO",114,1947
"5306",29055,0.198437854738029,0.841858053282852,1952.78580634077,"CRAWFORD","MO",2,1929
"5307",29055,0.198437854738029,0.841858053282852,1952.78580634077,"CRAWFORD","MO",307,1954
"5308",29055,0.198437854738029,0.841858053282852,1952.78580634077,"CRAWFORD","MO",314,1958
"5309",29055,0.198437854738029,0.841858053282852,1952.78580634077,"CRAWFORD","MO",72,1947
"5310",29055,0.198437854738029,0.841858053282852,1952.78580634077,"CRAWFORD","MO",518,1963
"5311",29057,0.174009580455173,0.867343339692498,1949.70023440428,"DADE","MO",2,1929
"5312",29057,0.174009580455173,0.867343339692498,1949.70023440428,"DADE","MO",38,1958
"5313",29057,0.174009580455173,0.867343339692498,1949.70023440428,"DADE","MO",80,1963
"5314",29057,0.174009580455173,0.867343339692498,1949.70023440428,"DADE","MO",8,1954
"5315",29057,0.174009580455173,0.867343339692498,1949.70023440428,"DADE","MO",14,1947
"5316",29059,0.171738460792962,0.890094438328276,1954.22341749093,"DALLAS","MO",9,1963
"5318",29059,0.171738460792962,0.890094438328276,1954.22341749093,"DALLAS","MO",4,1929
"5319",29059,0.171738460792962,0.890094438328276,1954.22341749093,"DALLAS","MO",4,1958
"5320",29059,0.171738460792962,0.890094438328276,1954.22341749093,"DALLAS","MO",19,1954
"5321",29061,0.162620215525004,0.938309795490994,1946.94198751992,"DAVIESS","MO",134,1963
"5322",29061,0.162620215525004,0.938309795490994,1946.94198751992,"DAVIESS","MO",102,1958
"5323",29061,0.162620215525004,0.938309795490994,1946.94198751992,"DAVIESS","MO",72,1954
"5324",29061,0.162620215525004,0.938309795490994,1946.94198751992,"DAVIESS","MO",5,1947
"5325",29061,0.162620215525004,0.938309795490994,1946.94198751992,"DAVIESS","MO",9,1929
"5326",29063,0.259828428991078,0.893767826065881,1946.48032245849,"DE KALB","MO",12,1958
"5328",29063,0.259828428991078,0.893767826065881,1946.48032245849,"DE KALB","MO",4,1954
"5329",29063,0.259828428991078,0.893767826065881,1946.48032245849,"DE KALB","MO",2,1947
"5331",29065,0.185288516838204,0.898156989428587,1956.1175606655,"DENT","MO",285,1954
"5332",29065,0.185288516838204,0.898156989428587,1956.1175606655,"DENT","MO",312,1958
"5333",29065,0.185288516838204,0.898156989428587,1956.1175606655,"DENT","MO",89,1947
"5334",29065,0.185288516838204,0.898156989428587,1956.1175606655,"DENT","MO",26,1929
"5335",29065,0.185288516838204,0.898156989428587,1956.1175606655,"DENT","MO",493,1963
"5336",29067,0.176307177071628,0.89174732283246,1956.73489382996,"DOUGLAS","MO",6,1929
"5337",29067,0.176307177071628,0.89174732283246,1956.73489382996,"DOUGLAS","MO",19,1954
"5339",29067,0.176307177071628,0.89174732283246,1956.73489382996,"DOUGLAS","MO",23,1947
"5341",29069,0.214787650922512,0.934283262736613,1946.82448650035,"DUNKLIN","MO",18,1929
"5342",29069,0.214787650922512,0.934283262736613,1946.82448650035,"DUNKLIN","MO",389,1963
"5343",29069,0.214787650922512,0.934283262736613,1946.82448650035,"DUNKLIN","MO",61,1947
"5344",29069,0.214787650922512,0.934283262736613,1946.82448650035,"DUNKLIN","MO",80,1958
"5345",29069,0.214787650922512,0.934283262736613,1946.82448650035,"DUNKLIN","MO",67,1954
"5346",29073,0.135555730615025,0.990350470971697,1946.83247595173,"GASCONADE","MO",997,1963
"5347",29073,0.135555730615025,0.990350470971697,1946.83247595173,"GASCONADE","MO",119,1929
"5348",29073,0.135555730615025,0.990350470971697,1946.83247595173,"GASCONADE","MO",373,1947
"5349",29073,0.135555730615025,0.990350470971697,1946.83247595173,"GASCONADE","MO",611,1954
